year,state,age,gender,race,voter_registration
2022,Idaho,30,Female,100,0.0
2022,Idaho,27,Female,100,1.0
2022,Idaho,69,Female,100,1.0
2022,Idaho,68,Female,100,1.0
2022,Idaho,19,Female,100,1.0
2022,Idaho,46,Male,100,0.0
2022,Idaho,71,Male,100,0.0
2022,Idaho,46,Male,100,1.0
2022,Idaho,44,Female,100,1.0
2022,Idaho,19,Female,100,0.0
2022,Idaho,33,Male,100,0.0
2022,Idaho,29,Female,100,0.0
2022,Idaho,58,Male,100,1.0
2022,Idaho,22,Male,100,0.0
2022,Idaho,66,Female,100,0.0
2022,Idaho,26,Female,100,0.0
2022,Idaho,29,Male,100,0.0
2022,Idaho,27,Male,100,0.0
2022,Idaho,85,Female,100,1.0
2022,Idaho,63,Male,100,0.0
2022,Idaho,29,Female,100,0.0
2022,Idaho,31,Male,100,0.0
2022,Idaho,28,Female,100,1.0
2022,Idaho,50,Male,100,1.0
2022,Idaho,49,Female,100,1.0
2022,Idaho,19,Female,100,1.0
2022,Idaho,22,Male,100,1.0
2022,Idaho,71,Male,100,0.0
2022,Idaho,73,Female,100,0.0
2022,Idaho,35,Male,100,0.0
2022,Idaho,64,Male,100,1.0
2022,Idaho,76,Male,100,0.0
2022,Idaho,36,Male,100,1.0
2022,Idaho,34,Male,100,0.0
2022,Idaho,34,Female,100,0.0
2022,Idaho,39,Male,100,1.0
2022,Idaho,37,Female,100,1.0
2022,Idaho,30,Male,806,1.0
2022,Idaho,51,Female,100,1.0
2022,Idaho,57,Male,100,1.0
2022,Idaho,21,Female,100,1.0
2022,Idaho,22,Female,100,1.0
2022,Idaho,43,Male,100,1.0
2022,Idaho,45,Female,100,1.0
2022,Idaho,85,Male,100,0.0
2022,Idaho,26,Female,100,1.0
2022,Idaho,44,Female,100,1.0
2022,Idaho,20,Female,100,0.0
2022,Idaho,24,Male,100,1.0
2022,Idaho,51,Male,100,0.0
2022,Idaho,53,Female,100,0.0
2022,Idaho,21,Male,100,0.0
2022,Idaho,20,Female,100,1.0
2022,Idaho,31,Female,100,1.0
2022,Idaho,28,Male,100,1.0
2022,Idaho,36,Female,100,1.0
2022,Idaho,21,Male,100,0.0
2022,Idaho,20,Female,100,0.0
2022,Idaho,65,Female,100,1.0
2022,Idaho,35,Female,100,1.0
2022,Idaho,30,Male,100,0.0
2022,Idaho,30,Female,100,0.0
2022,Idaho,49,Male,100,0.0
2022,Idaho,52,Male,100,0.0
2022,Idaho,18,Male,100,0.0
2022,Idaho,57,Female,100,1.0
2022,Idaho,53,Female,100,1.0
2022,Idaho,51,Male,100,0.0
2022,Idaho,56,Female,100,1.0
2022,Idaho,19,Male,100,1.0
2022,Idaho,28,Male,100,1.0
2022,Idaho,43,Female,651,1.0
2022,Idaho,85,Female,100,0.0
2022,Idaho,31,Female,100,0.0
2022,Idaho,33,Male,100,0.0
2022,Idaho,19,Male,100,1.0
2022,Idaho,50,Male,100,1.0
2022,Idaho,27,Male,100,0.0
2022,Idaho,41,Male,100,0.0
2022,Idaho,38,Female,100,0.0
2022,Idaho,18,Male,100,0.0
2022,Idaho,45,Male,100,1.0
2022,Idaho,18,Male,100,0.0
2022,Idaho,51,Female,100,1.0
2022,Idaho,21,Male,100,1.0
2022,Idaho,54,Female,100,1.0
2022,Idaho,48,Male,100,1.0
2022,Idaho,31,Female,100,1.0
2022,Idaho,33,Male,100,1.0
2022,Idaho,76,Male,100,0.0
2022,Idaho,35,Male,100,0.0
2022,Idaho,33,Female,100,0.0
2022,Idaho,27,Male,803,0.0
2022,Idaho,24,Female,100,0.0
2022,Idaho,20,Female,100,1.0
2022,Idaho,19,Female,100,1.0
2022,Idaho,22,Female,100,1.0
2022,Idaho,47,Female,100,0.0
2022,Idaho,20,Male,100,0.0
2022,Idaho,26,Female,100,1.0
2022,Idaho,62,Female,100,1.0
2022,Idaho,29,Male,100,0.0
2022,Idaho,28,Female,100,1.0
2022,Idaho,29,Female,100,1.0
2022,Idaho,34,Male,100,1.0
2022,Idaho,38,Female,100,0.0
2022,Idaho,70,Female,300,0.0
2022,Idaho,22,Female,100,0.0
2022,Idaho,79,Male,100,1.0
2022,Idaho,20,Male,100,1.0
2022,Idaho,31,Female,802,0.0
2022,Idaho,20,Female,100,0.0
2022,Idaho,57,Female,100,1.0
2022,Idaho,36,Female,100,1.0
2022,Idaho,36,Male,100,1.0
2022,Idaho,48,Female,100,1.0
2022,Idaho,53,Male,100,0.0
2022,Idaho,26,Male,100,1.0
2022,Idaho,34,Male,100,0.0
2022,Idaho,33,Female,100,0.0
2022,Idaho,31,Male,100,0.0
2022,Idaho,27,Female,100,0.0
2022,Idaho,42,Male,100,0.0
2022,Idaho,41,Female,100,0.0
2022,Idaho,26,Male,100,0.0
2022,Idaho,21,Female,100,0.0
2022,Idaho,20,Male,100,1.0
2022,Idaho,20,Female,100,1.0
2022,Idaho,48,Female,100,1.0
2022,Idaho,51,Female,100,1.0
2022,Idaho,27,Male,802,0.0
2022,Idaho,25,Male,100,1.0
2022,Idaho,29,Male,100,1.0
2022,Idaho,52,Male,100,0.0
2022,Idaho,52,Female,100,0.0
2022,Idaho,24,Male,100,0.0
2022,Idaho,21,Female,100,1.0
2022,Idaho,22,Female,100,1.0
2022,Idaho,51,Female,100,1.0
2022,Idaho,41,Male,100,0.0
2022,Idaho,18,Male,100,0.0
2022,Idaho,34,Female,100,0.0
2022,Idaho,42,Male,100,1.0
2022,Idaho,50,Female,100,1.0
2022,Idaho,52,Male,100,1.0
2022,Idaho,35,Male,100,1.0
2022,Idaho,55,Female,100,0.0
2022,Idaho,56,Male,100,0.0
2022,Idaho,18,Male,100,0.0
2022,Idaho,25,Female,100,0.0
2022,Idaho,27,Female,100,0.0
2022,Idaho,29,Male,100,0.0
2022,Idaho,31,Male,100,1.0
2022,Idaho,42,Female,100,0.0
2022,Idaho,37,Male,100,1.0
2022,Idaho,85,Female,100,0.0
2022,Idaho,80,Male,100,1.0
2022,Idaho,63,Female,100,0.0
2022,Idaho,40,Male,100,0.0
2022,Idaho,37,Male,100,0.0
2022,Idaho,35,Female,100,0.0
2022,Idaho,60,Female,300,0.0
2022,Idaho,26,Female,100,0.0
2022,Idaho,34,Male,100,0.0
2022,Idaho,30,Female,100,0.0
2022,Idaho,29,Male,100,1.0
2022,Idaho,50,Female,100,1.0
2022,Idaho,51,Male,100,1.0
2022,Idaho,20,Male,100,1.0
2022,Idaho,36,Female,100,1.0
2022,Idaho,40,Female,100,0.0
2022,Idaho,41,Male,100,0.0
2022,Idaho,24,Male,100,0.0
2022,Idaho,72,Male,100,0.0
2022,Idaho,60,Male,100,0.0
2022,Idaho,27,Female,100,1.0
2022,Idaho,21,Female,100,0.0
2022,Idaho,32,Male,100,0.0
2022,Idaho,32,Female,100,0.0
2022,Idaho,30,Male,100,1.0
2022,Idaho,32,Female,100,0.0
2022,Idaho,53,Male,100,0.0
2022,Idaho,53,Female,100,0.0
2022,Idaho,33,Female,100,0.0
2022,Idaho,23,Male,100,1.0
2022,Idaho,56,Male,100,0.0
2022,Idaho,80,Female,651,0.0
2022,Idaho,33,Male,100,1.0
2022,Idaho,34,Male,100,0.0
2022,Idaho,45,Male,100,0.0
2022,Idaho,41,Female,100,0.0
2022,Idaho,25,Female,100,0.0
2022,Idaho,27,Male,100,0.0
2022,Idaho,60,Female,100,1.0
2022,Idaho,78,Male,100,1.0
2022,Idaho,59,Female,100,0.0
2022,Idaho,21,Female,100,0.0
2022,Idaho,40,Male,100,0.0
2022,Idaho,26,Female,100,1.0
2022,Idaho,26,Male,100,1.0
2022,Idaho,37,Male,100,1.0
2022,Idaho,32,Female,100,1.0
2022,Idaho,20,Male,100,1.0
2022,Idaho,31,Male,100,1.0
2022,Idaho,25,Male,100,0.0
2022,Idaho,25,Male,100,0.0
2022,Idaho,26,Female,100,1.0
2022,Idaho,25,Female,100,0.0
2022,Idaho,21,Male,651,0.0
2022,Idaho,69,Male,100,1.0
2022,Idaho,27,Female,100,0.0
2022,Idaho,19,Male,100,0.0
2022,Idaho,25,Male,100,0.0
2022,Idaho,40,Male,100,1.0
2022,Idaho,41,Female,100,1.0
2022,Idaho,43,Male,100,1.0
2022,Idaho,20,Female,100,0.0
2022,Idaho,38,Female,100,0.0
2022,Idaho,29,Female,100,1.0
2022,Idaho,39,Male,100,0.0
2022,Idaho,47,Female,100,0.0
2022,Idaho,36,Male,100,0.0
2022,Idaho,29,Male,100,0.0
2022,Idaho,27,Female,651,0.0
2022,Idaho,85,Female,100,1.0
2022,Idaho,31,Male,100,1.0
2022,Idaho,34,Female,100,1.0
2022,Idaho,24,Female,100,1.0
2022,Idaho,25,Male,100,1.0
2022,Idaho,22,Male,100,0.0
2022,Idaho,20,Female,652,0.0
2022,Idaho,24,Female,100,1.0
2022,Idaho,57,Female,300,1.0
2022,Idaho,24,Male,300,1.0
2022,Idaho,47,Male,100,0.0
2022,Idaho,40,Male,100,0.0
2022,Idaho,25,Male,100,0.0
2022,Idaho,26,Female,100,0.0
2022,Idaho,35,Male,100,0.0
2022,Idaho,32,Male,100,1.0
2022,Idaho,31,Female,100,1.0
2022,Idaho,85,Female,100,0.0
2022,Idaho,52,Male,100,0.0
2022,Idaho,46,Female,300,1.0
2022,Idaho,45,Male,100,1.0
2022,Idaho,24,Female,300,1.0
2022,Idaho,67,Female,100,1.0
2022,Idaho,46,Male,100,0.0
2022,Idaho,43,Female,100,0.0
2022,Idaho,58,Female,100,1.0
2022,Illinois,30,Female,100,1.0
2022,Illinois,61,Female,100,1.0
2022,Illinois,25,Male,100,0.0
2022,Illinois,72,Female,100,0.0
2022,Illinois,24,Female,100,0.0
2022,Illinois,24,Male,100,1.0
2022,Illinois,77,Male,100,0.0
2022,Illinois,80,Female,100,0.0
2022,Illinois,21,Female,100,1.0
2022,Illinois,27,Male,100,1.0
2022,Illinois,29,Female,100,0.0
2022,Illinois,45,Male,100,0.0
2022,Illinois,45,Female,100,0.0
2022,Illinois,20,Male,100,0.0
2022,Illinois,45,Male,100,0.0
2022,Illinois,23,Female,200,1.0
2022,Illinois,23,Female,804,1.0
2022,Illinois,24,Female,801,1.0
2022,Illinois,32,Male,100,0.0
2022,Illinois,85,Male,300,1.0
2022,Illinois,49,Male,651,0.0
2022,Illinois,45,Female,651,0.0
2022,Illinois,18,Male,651,0.0
2022,Illinois,24,Female,651,0.0
2022,Illinois,33,Female,100,1.0
2022,Illinois,35,Male,100,1.0
2022,Illinois,19,Male,200,0.0
2022,Illinois,46,Male,200,1.0
2022,Illinois,32,Male,100,1.0
2022,Illinois,48,Female,100,1.0
2022,Illinois,22,Female,100,1.0
2022,Illinois,42,Female,100,1.0
2022,Illinois,41,Male,100,1.0
2022,Illinois,61,Male,100,1.0
2022,Illinois,79,Female,100,1.0
2022,Illinois,36,Male,100,1.0
2022,Illinois,69,Male,200,1.0
2022,Illinois,30,Female,100,0.0
2022,Illinois,25,Male,651,0.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,22,Female,100,0.0
2022,Illinois,34,Female,100,1.0
2022,Illinois,41,Female,200,1.0
2022,Illinois,85,Female,200,1.0
2022,Illinois,75,Female,200,1.0
2022,Illinois,48,Male,100,1.0
2022,Illinois,21,Female,100,1.0
2022,Illinois,38,Female,100,0.0
2022,Illinois,37,Male,100,0.0
2022,Illinois,32,Male,100,1.0
2022,Illinois,45,Male,100,1.0
2022,Illinois,41,Female,100,1.0
2022,Illinois,26,Male,100,0.0
2022,Illinois,49,Male,100,1.0
2022,Illinois,22,Female,100,1.0
2022,Illinois,19,Male,100,0.0
2022,Illinois,21,Female,100,0.0
2022,Illinois,27,Female,100,0.0
2022,Illinois,56,Male,100,1.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,36,Female,100,0.0
2022,Illinois,37,Male,100,0.0
2022,Illinois,41,Female,100,1.0
2022,Illinois,18,Female,100,0.0
2022,Illinois,25,Male,100,1.0
2022,Illinois,32,Female,651,1.0
2022,Illinois,25,Male,100,1.0
2022,Illinois,36,Female,100,0.0
2022,Illinois,48,Male,100,0.0
2022,Illinois,42,Female,200,1.0
2022,Illinois,36,Female,100,1.0
2022,Illinois,44,Male,200,0.0
2022,Illinois,52,Female,100,1.0
2022,Illinois,85,Female,100,1.0
2022,Illinois,46,Male,100,1.0
2022,Illinois,61,Male,200,0.0
2022,Illinois,61,Female,200,0.0
2022,Illinois,22,Female,100,0.0
2022,Illinois,22,Female,100,0.0
2022,Illinois,37,Female,200,0.0
2022,Illinois,64,Female,100,1.0
2022,Illinois,20,Male,100,1.0
2022,Illinois,56,Male,651,0.0
2022,Illinois,27,Female,100,1.0
2022,Illinois,27,Female,200,1.0
2022,Illinois,53,Female,100,1.0
2022,Illinois,50,Male,100,1.0
2022,Illinois,44,Male,100,0.0
2022,Illinois,26,Female,200,0.0
2022,Illinois,62,Female,200,1.0
2022,Illinois,65,Male,200,1.0
2022,Illinois,85,Male,100,1.0
2022,Illinois,44,Male,100,1.0
2022,Illinois,43,Female,100,1.0
2022,Illinois,51,Female,100,1.0
2022,Illinois,27,Male,100,0.0
2022,Illinois,39,Female,651,1.0
2022,Illinois,56,Male,651,1.0
2022,Illinois,70,Female,100,1.0
2022,Illinois,23,Male,100,1.0
2022,Illinois,60,Female,100,1.0
2022,Illinois,22,Male,100,0.0
2022,Illinois,22,Female,100,0.0
2022,Illinois,18,Female,100,1.0
2022,Illinois,28,Male,100,1.0
2022,Illinois,50,Female,100,1.0
2022,Illinois,24,Male,100,0.0
2022,Illinois,26,Male,100,1.0
2022,Illinois,79,Female,100,1.0
2022,Illinois,36,Female,651,1.0
2022,Illinois,68,Male,100,0.0
2022,Illinois,51,Male,100,1.0
2022,Illinois,39,Female,100,0.0
2022,Illinois,44,Female,100,1.0
2022,Illinois,49,Female,100,0.0
2022,Illinois,43,Male,100,1.0
2022,Illinois,23,Female,801,1.0
2022,Illinois,20,Female,801,1.0
2022,Illinois,22,Female,100,1.0
2022,Illinois,51,Female,100,1.0
2022,Illinois,21,Female,100,1.0
2022,Illinois,60,Female,100,1.0
2022,Illinois,29,Male,100,0.0
2022,Illinois,25,Female,100,1.0
2022,Illinois,58,Female,100,1.0
2022,Illinois,79,Male,100,1.0
2022,Illinois,18,Male,100,0.0
2022,Illinois,37,Female,100,1.0
2022,Illinois,38,Male,100,0.0
2022,Illinois,51,Male,651,1.0
2022,Illinois,52,Female,651,1.0
2022,Illinois,73,Female,100,0.0
2022,Illinois,59,Female,100,1.0
2022,Illinois,51,Female,200,0.0
2022,Illinois,31,Female,200,0.0
2022,Illinois,71,Male,100,1.0
2022,Illinois,66,Female,100,1.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,52,Female,651,1.0
2022,Illinois,51,Male,100,1.0
2022,Illinois,47,Female,100,0.0
2022,Illinois,62,Male,100,1.0
2022,Illinois,20,Male,100,1.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,32,Female,100,0.0
2022,Illinois,54,Female,100,1.0
2022,Illinois,20,Female,100,1.0
2022,Illinois,71,Male,100,1.0
2022,Illinois,18,Female,200,0.0
2022,Illinois,85,Male,100,1.0
2022,Illinois,46,Male,100,0.0
2022,Illinois,44,Female,100,0.0
2022,Illinois,19,Female,100,0.0
2022,Illinois,19,Female,100,0.0
2022,Illinois,29,Female,200,1.0
2022,Illinois,52,Male,100,1.0
2022,Illinois,44,Female,100,1.0
2022,Illinois,47,Male,100,1.0
2022,Illinois,49,Female,200,1.0
2022,Illinois,67,Male,100,0.0
2022,Illinois,64,Male,100,0.0
2022,Illinois,85,Male,100,0.0
2022,Illinois,56,Female,100,1.0
2022,Illinois,54,Male,100,1.0
2022,Illinois,61,Male,100,1.0
2022,Illinois,47,Female,100,1.0
2022,Illinois,42,Female,100,1.0
2022,Illinois,67,Female,100,0.0
2022,Illinois,63,Female,100,0.0
2022,Illinois,50,Female,100,0.0
2022,Illinois,27,Male,100,0.0
2022,Illinois,33,Male,100,1.0
2022,Illinois,28,Female,100,1.0
2022,Illinois,41,Female,100,1.0
2022,Illinois,36,Female,100,1.0
2022,Illinois,65,Male,100,1.0
2022,Illinois,66,Female,100,1.0
2022,Illinois,66,Male,100,0.0
2022,Illinois,56,Male,100,0.0
2022,Illinois,33,Male,100,1.0
2022,Illinois,29,Female,100,1.0
2022,Illinois,22,Female,100,1.0
2022,Illinois,41,Male,100,1.0
2022,Illinois,19,Female,803,0.0
2022,Illinois,42,Male,803,1.0
2022,Illinois,66,Female,100,1.0
2022,Illinois,46,Male,100,1.0
2022,Illinois,77,Female,100,1.0
2022,Illinois,65,Female,100,1.0
2022,Illinois,27,Male,100,1.0
2022,Illinois,37,Male,100,1.0
2022,Illinois,66,Male,100,1.0
2022,Illinois,18,Female,100,1.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,32,Male,100,1.0
2022,Illinois,42,Male,100,0.0
2022,Illinois,23,Female,100,1.0
2022,Illinois,23,Male,100,0.0
2022,Illinois,37,Male,100,1.0
2022,Illinois,35,Female,100,0.0
2022,Illinois,56,Male,100,0.0
2022,Illinois,43,Male,100,0.0
2022,Illinois,68,Female,100,1.0
2022,Illinois,70,Male,100,1.0
2022,Illinois,79,Male,100,0.0
2022,Illinois,59,Male,200,0.0
2022,Illinois,53,Female,651,0.0
2022,Illinois,46,Female,100,1.0
2022,Illinois,35,Male,100,0.0
2022,Illinois,52,Female,100,1.0
2022,Illinois,57,Male,100,1.0
2022,Illinois,29,Male,100,1.0
2022,Illinois,67,Male,100,0.0
2022,Illinois,30,Female,802,1.0
2022,Illinois,30,Male,100,1.0
2022,Illinois,57,Male,100,1.0
2022,Illinois,52,Male,100,1.0
2022,Illinois,49,Male,200,1.0
2022,Illinois,45,Female,100,0.0
2022,Illinois,79,Male,100,0.0
2022,Illinois,35,Male,200,1.0
2022,Illinois,61,Female,100,0.0
2022,Illinois,33,Female,100,1.0
2022,Illinois,28,Female,200,0.0
2022,Illinois,37,Male,200,0.0
2022,Illinois,39,Female,100,0.0
2022,Illinois,23,Female,100,0.0
2022,Illinois,70,Female,100,1.0
2022,Illinois,70,Male,100,1.0
2022,Illinois,49,Male,100,1.0
2022,Illinois,85,Male,100,1.0
2022,Illinois,80,Female,100,1.0
2022,Illinois,56,Female,100,1.0
2022,Illinois,45,Male,100,1.0
2022,Illinois,43,Female,100,1.0
2022,Illinois,20,Male,100,0.0
2022,Illinois,58,Male,100,1.0
2022,Illinois,64,Male,100,1.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,48,Male,100,0.0
2022,Illinois,66,Female,100,1.0
2022,Illinois,80,Male,100,1.0
2022,Illinois,80,Female,100,1.0
2022,Illinois,80,Male,200,1.0
2022,Illinois,18,Male,100,0.0
2022,Illinois,42,Female,100,0.0
2022,Illinois,19,Male,100,0.0
2022,Illinois,55,Female,100,1.0
2022,Illinois,43,Male,100,0.0
2022,Illinois,65,Female,100,0.0
2022,Illinois,85,Male,100,0.0
2022,Illinois,85,Female,100,0.0
2022,Illinois,53,Female,100,0.0
2022,Illinois,64,Male,100,0.0
2022,Illinois,64,Male,100,0.0
2022,Illinois,67,Male,100,0.0
2022,Illinois,66,Female,100,1.0
2022,Illinois,57,Female,100,1.0
2022,Illinois,24,Female,100,1.0
2022,Illinois,50,Male,100,0.0
2022,Illinois,21,Female,100,0.0
2022,Illinois,25,Female,100,0.0
2022,Illinois,18,Female,651,0.0
2022,Illinois,57,Male,100,0.0
2022,Illinois,51,Female,100,1.0
2022,Illinois,20,Male,100,0.0
2022,Illinois,62,Female,100,1.0
2022,Illinois,51,Male,100,0.0
2022,Illinois,52,Female,651,1.0
2022,Illinois,51,Male,651,1.0
2022,Illinois,64,Female,100,1.0
2022,Illinois,65,Male,100,1.0
2022,Illinois,30,Male,100,0.0
2022,Illinois,31,Female,100,0.0
2022,Illinois,37,Female,651,1.0
2022,Illinois,39,Male,651,1.0
2022,Illinois,47,Female,200,1.0
2022,Illinois,23,Female,200,1.0
2022,Illinois,24,Male,200,1.0
2022,Illinois,24,Female,200,1.0
2022,Illinois,49,Male,200,1.0
2022,Illinois,85,Female,100,1.0
2022,Illinois,38,Male,100,1.0
2022,Illinois,36,Female,100,1.0
2022,Illinois,59,Male,100,1.0
2022,Illinois,54,Female,100,1.0
2022,Illinois,85,Female,200,1.0
2022,Illinois,70,Female,100,1.0
2022,Illinois,70,Male,100,1.0
2022,Illinois,49,Male,100,1.0
2022,Illinois,48,Male,100,1.0
2022,Illinois,34,Male,100,0.0
2022,Illinois,25,Female,100,0.0
2022,Illinois,25,Male,100,1.0
2022,Illinois,46,Female,100,1.0
2022,Illinois,44,Male,100,1.0
2022,Illinois,22,Male,100,1.0
2022,Illinois,23,Female,100,1.0
2022,Illinois,41,Male,200,1.0
2022,Illinois,47,Female,100,1.0
2022,Illinois,19,Female,100,0.0
2022,Illinois,65,Female,100,0.0
2022,Illinois,54,Female,809,1.0
2022,Illinois,80,Female,100,1.0
2022,Illinois,54,Female,100,1.0
2022,Illinois,59,Male,100,1.0
2022,Illinois,54,Female,100,1.0
2022,Illinois,18,Male,100,1.0
2022,Illinois,21,Female,100,1.0
2022,Illinois,64,Female,200,1.0
2022,Illinois,35,Male,200,1.0
2022,Illinois,60,Male,200,1.0
2022,Illinois,19,Female,100,0.0
2022,Illinois,22,Female,100,1.0
2022,Illinois,85,Male,100,0.0
2022,Illinois,45,Female,100,0.0
2022,Illinois,40,Female,100,0.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,48,Male,651,0.0
2022,Illinois,80,Female,651,0.0
2022,Illinois,85,Female,100,1.0
2022,Illinois,62,Female,100,1.0
2022,Illinois,67,Male,100,1.0
2022,Illinois,43,Male,100,1.0
2022,Illinois,38,Male,100,0.0
2022,Illinois,39,Female,100,0.0
2022,Illinois,44,Male,100,1.0
2022,Illinois,41,Female,100,1.0
2022,Illinois,20,Male,100,0.0
2022,Illinois,47,Male,651,1.0
2022,Illinois,56,Female,100,0.0
2022,Illinois,58,Male,100,0.0
2022,Illinois,64,Male,100,0.0
2022,Illinois,39,Male,100,1.0
2022,Illinois,77,Female,100,0.0
2022,Illinois,31,Female,200,0.0
2022,Illinois,80,Male,100,1.0
2022,Illinois,58,Male,300,1.0
2022,Illinois,20,Male,100,0.0
2022,Illinois,67,Male,200,1.0
2022,Illinois,22,Male,100,1.0
2022,Illinois,28,Female,651,0.0
2022,Illinois,24,Male,651,0.0
2022,Illinois,50,Female,651,0.0
2022,Illinois,57,Male,651,0.0
2022,Illinois,34,Male,100,1.0
2022,Illinois,32,Female,100,1.0
2022,Illinois,56,Female,100,0.0
2022,Illinois,51,Female,100,1.0
2022,Illinois,37,Female,200,0.0
2022,Illinois,54,Female,200,0.0
2022,Illinois,79,Female,200,0.0
2022,Illinois,30,Male,100,0.0
2022,Illinois,28,Female,100,0.0
2022,Illinois,32,Female,651,0.0
2022,Illinois,48,Female,100,0.0
2022,Illinois,33,Female,100,1.0
2022,Illinois,34,Male,100,1.0
2022,Illinois,18,Male,651,0.0
2022,Illinois,45,Male,100,0.0
2022,Illinois,45,Female,100,0.0
2022,Illinois,85,Female,100,0.0
2022,Illinois,33,Female,100,1.0
2022,Illinois,70,Male,200,1.0
2022,Illinois,22,Male,200,1.0
2022,Illinois,26,Male,100,1.0
2022,Illinois,48,Male,100,0.0
2022,Illinois,70,Male,100,1.0
2022,Illinois,38,Male,100,1.0
2022,Illinois,21,Female,100,1.0
2022,Illinois,77,Female,100,0.0
2022,Illinois,58,Male,100,0.0
2022,Illinois,20,Female,100,0.0
2022,Illinois,35,Male,100,0.0
2022,Illinois,75,Male,100,0.0
2022,Illinois,50,Male,100,1.0
2022,Illinois,48,Female,100,1.0
2022,Illinois,45,Female,100,1.0
2022,Illinois,43,Male,100,1.0
2022,Illinois,37,Male,100,1.0
2022,Illinois,46,Female,100,1.0
2022,Illinois,85,Female,100,0.0
2022,Illinois,80,Male,100,1.0
2022,Illinois,58,Male,100,1.0
2022,Illinois,55,Female,100,1.0
2022,Illinois,33,Male,100,1.0
2022,Illinois,56,Female,100,1.0
2022,Illinois,71,Female,100,1.0
2022,Illinois,49,Male,100,0.0
2022,Illinois,52,Male,100,1.0
2022,Illinois,19,Male,100,1.0
2022,Illinois,30,Male,100,1.0
2022,Illinois,30,Female,651,1.0
2022,Illinois,53,Female,651,1.0
2022,Illinois,27,Female,651,1.0
2022,Illinois,37,Male,100,1.0
2022,Illinois,34,Female,100,1.0
2022,Illinois,36,Male,100,1.0
2022,Illinois,73,Female,100,1.0
2022,Illinois,72,Male,100,0.0
2022,Illinois,35,Male,100,1.0
2022,Illinois,34,Female,100,1.0
2022,Illinois,47,Male,100,0.0
2022,Illinois,66,Male,100,0.0
2022,Illinois,57,Female,100,0.0
2022,Illinois,25,Female,100,0.0
2022,Illinois,33,Male,100,0.0
2022,Illinois,42,Male,100,1.0
2022,Illinois,61,Female,100,1.0
2022,Illinois,45,Male,100,0.0
2022,Illinois,40,Female,100,0.0
2022,Illinois,18,Female,100,0.0
2022,Illinois,32,Male,100,0.0
2022,Illinois,32,Female,100,0.0
2022,Illinois,21,Male,100,1.0
2022,Illinois,40,Female,100,1.0
2022,Illinois,44,Female,100,0.0
2022,Illinois,44,Male,100,0.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,62,Male,100,1.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,68,Female,200,0.0
2022,Illinois,42,Female,200,0.0
2022,Illinois,21,Female,200,0.0
2022,Illinois,27,Female,100,1.0
2022,Illinois,43,Female,100,1.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,71,Male,100,1.0
2022,Illinois,28,Male,100,1.0
2022,Illinois,37,Female,100,0.0
2022,Illinois,41,Male,100,0.0
2022,Illinois,27,Male,100,0.0
2022,Illinois,54,Female,100,0.0
2022,Illinois,23,Male,100,0.0
2022,Illinois,37,Male,100,1.0
2022,Illinois,33,Female,100,0.0
2022,Illinois,37,Female,100,1.0
2022,Illinois,25,Male,100,0.0
2022,Illinois,39,Female,100,1.0
2022,Illinois,38,Male,100,1.0
2022,Illinois,23,Male,100,1.0
2022,Illinois,24,Female,100,1.0
2022,Illinois,32,Male,100,0.0
2022,Illinois,54,Male,100,0.0
2022,Illinois,52,Female,100,0.0
2022,Illinois,19,Male,100,0.0
2022,Illinois,63,Female,100,1.0
2022,Illinois,80,Female,100,0.0
2022,Illinois,51,Male,100,1.0
2022,Illinois,23,Male,100,0.0
2022,Illinois,85,Male,100,1.0
2022,Illinois,18,Female,100,0.0
2022,Illinois,31,Female,100,0.0
2022,Illinois,43,Female,100,1.0
2022,Illinois,49,Male,100,1.0
2022,Illinois,48,Female,100,0.0
2022,Illinois,46,Male,100,0.0
2022,Illinois,47,Female,100,0.0
2022,Illinois,80,Male,100,1.0
2022,Illinois,77,Female,100,1.0
2022,Illinois,47,Male,100,0.0
2022,Illinois,23,Female,100,1.0
2022,Illinois,23,Male,100,1.0
2022,Illinois,85,Female,100,1.0
2022,Illinois,37,Male,100,0.0
2022,Illinois,55,Female,100,0.0
2022,Illinois,51,Male,100,0.0
2022,Illinois,29,Female,100,0.0
2022,Illinois,34,Male,100,0.0
2022,Illinois,18,Male,100,0.0
2022,Illinois,73,Female,100,1.0
2022,Illinois,61,Female,100,0.0
2022,Illinois,64,Male,100,0.0
2022,Illinois,49,Female,100,1.0
2022,Illinois,20,Female,100,0.0
2022,Illinois,19,Male,100,0.0
2022,Illinois,80,Female,100,1.0
2022,Illinois,47,Male,100,1.0
2022,Illinois,36,Female,801,1.0
2022,Illinois,33,Male,100,0.0
2022,Illinois,33,Female,100,0.0
2022,Illinois,80,Male,100,0.0
2022,Illinois,69,Male,100,0.0
2022,Illinois,68,Female,100,0.0
2022,Illinois,43,Female,100,0.0
